STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,ADDRES_M,CITY_M,ZIP_M,ZIP4_M,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,F_POPLSA,POPU_UND,CENTLIB,F_CENLIB,BRANLIB,F_BRLIB,BKMOB,F_BKMOB,MASTER,F_MASTER,LIBRARIA,F_LIBRAR,OTHPAID,F_OTHSTF,TOTSTAFF,F_TOTSTF,LOCGVT,F_LOCGVT,STGVT,F_STGVT,FEDGVT,F_FEDGVT,OTHINCM,F_OTHINC,TOTINCM,F_TOTINC,SALARIES,F_SALX,BENEFIT,F_BENX,STAFFEXP,F_TOSTFX,PRMATEXP,F_PRMATX,ELMATEXP,F_ELMATX,OTHMATEX,F_OTMATX,TOTEXPCO,F_TOCOLX,OTHOPEXP,F_OTHOPX,TOTOPEXP,F_TOTOPX,LCAP_REV,F_LCAPRV,SCAP_REV,F_SCAPRV,FCAP_REV,F_FCAPRV,OCAP_REV,F_OCAPRV,CAP_REV,F_TCAPRV,CAPITAL,F_TCAPX,BKVOL,F_BKVOL,EBOOK,F_EBOOK,AUDIO_PH,F_AUD_PH,AUDIO_DL,F_AUD_DL,VIDEO_PH,F_VID_PH,VIDEO_DL,F_VID_DL,EC_LO_OT,F_EC_L_O,EC_ST,F_EC_ST,ELECCOLL,F_ELECOL,HRS_OPEN,F_HRS_OP,VISITS,F_VISITS,VISITRPT,REFERENC,F_REFER,REFERRPT,REGBOR,F_REGBOR,TOTCIR,F_TOTCIR,KIDCIRCL,F_KIDCIR,ELMATCIR,F_EMTCIR,PHYSCIR,F_PHYSCR,ELINFO,F_ELINFO,ELCONT,F_ELCONT,TOTCOLL,F_TOTCOL,LOANTO,F_LOANTO,LOANFM,F_LOANFM,TOTPRO,F_TOTPRO,KIDPRO,F_KIDPRO,YAPRO,F_YAPRO,TOTATTEN,F_TOTATT,KIDATTEN,F_KIDATT,YAATTEN,F_YAATT,GPTERMS,F_GPTERM,PITUSR,F_PITUSR,WIFISESS,F_WIFISS,WEBVISIT,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE_ADD,LOCALE_MOD,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOSTATUS,GEOSCORE,GEOMTYPE,C19CLOSE,C19PUBSV,C19ELMAT,C19ECRD1,C19ECRD2,C19REFER,C19OUTSD,C19LIVEP,C19RECDP,C19XWIF1,C19XWIF2,C19XWIF3,C19STOTH
NH,NH0067,NH8916,BATH PUBLIC LIBRARY,4 WEST BATH ROAD,BATH,03740,3000,PO BOX 5,BATH,03740,0005,GRAFTON,6037473372,NO,CI,SO,Y,CI1,N,01/01/2020,12/31/2020,1111,R_20,1036,1,R_20,0,R_20,0,R_20,0,R_20,0.88,R_20,0,R_20,0.88,R_20,63670,R_20,0,R_20,0,R_20,1695,R_20,65365,R_20,-9,H_20,-9,H_20,-9,H_20,1332,R_20,980,R_20,0,R_20,2312,R_20,-9,H_20,65350,R_20,2000,R_20,0,R_20,0,R_20,0,R_20,2000,R_20,0,R_20,9185,R_20,31237,R_20,410,R_20,23828,R_20,504,R_20,17,R_20,0,R_20,22,R_20,22,R_20,972,R_20,3981,R_20,CT,4513,R_20,CT,1153,R_20,17954,R_20,9960,R_20,1003,R_20,16951,R_20,299,R_20,1302,R_20,18253,R_20,97,R_20,196,R_20,58,R_20,51,R_20,0,R_20,400,R_20,332,R_20,0,R_20,8,R_20,698,R_20,1050,R_20,-1,2021,01,1,00,00,00,-71.96591844,44.16719717,33,009,M,90691,43,43,9603,5046,3302,30100,1,E,100,POINTADDRESS,Y,Y,N,N,N,Y,Y,N,N,Y,Y,N,N
NH,NH0068,NH89160,BLAISDELL MEMORIAL LIBRARY,129 STAGE ROAD,NOTTINGHAM,03290,6401,P.O. BOX 115,NOTTINGHAM,03290,0115,ROCKINGHAM,6036798484,NO,CI,SO,Y,CI1,N,01/01/2020,12/31/2020,5099,R_20,4757,1,R_20,0,R_20,0,R_20,1,R_20,1,R_20,2,R_20,3,R_20,173703,R_20,0,R_20,0,R_20,4287,R_20,177990,R_20,94241,R_20,19500,R_20,113741,R_20,12208,R_20,3319,R_20,2795,R_20,18322,R_20,19785,R_20,151848,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,15117,R_20,31237,R_20,1339,R_20,23828,R_20,1326,R_20,17,R_20,0,R_20,21,R_20,21,R_20,1197,R_20,9275,R_20,CT,641,R_20,CT,3285,R_20,26974,R_20,6926,R_20,7684,R_20,19290,R_20,1837,R_20,9521,R_20,28811,R_20,328,R_20,377,R_20,80,R_20,51,R_20,6,R_20,959,R_20,685,R_20,33,R_20,5,R_20,377,R_20,962,R_20,16803,2021,01,1,00,00,00,-71.10198202,43.11681847,33,015,M,311307,41,41,580,3049,3301,14460,0,E,100,POINTADDRESS,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N
NH,NH0071,NH89163,ORFORD FREE LIBRARY,2539 ROUTE 25A,ORFORD,03777,4628,PO BOX 186,ORFORD,03777,0186,GRAFTON,6033539166,ME,CI,SO,Y,CI1,N,01/01/2020,12/31/2020,1251,R_20,1167,1,R_20,0,R_20,0,R_20,0,R_20,0.34,R_20,0,R_20,0.34,R_20,12123,R_20,0,R_20,0,R_20,4075,R_20,16198,R_20,-9,H_20,-9,H_20,-9,H_20,3479,R_20,0,R_20,1835,R_20,5314,R_20,-9,H_20,19512,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,10329,R_20,31258,R_20,421,R_20,23828,R_20,869,R_20,17,R_20,0,R_20,22,R_20,22,R_20,172,R_20,480,R_20,CT,39,R_20,CT,136,R_20,2647,R_20,765,R_20,1058,R_20,1589,R_20,170,R_20,1228,R_20,2817,R_20,137,R_20,71,R_20,14,R_20,10,R_20,0,R_20,83,R_20,64,R_20,0,R_20,1,R_20,5,R_20,22,IG16,-1,2021,01,2,00,00,00,-72.10217253,43.88192266,33,009,M,90691,43,43,9607,2028,3302,30100,1,E,100,STREETADDRESS,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,N
NH,NH0072,NH89164,OSSIPEE PUBLIC LIBRARY,74 MAIN STREET,CENTER OSSIPEE,03814,6849,P O BOX 638,CENTER OSSIPEE,03814,0638,CARROLL,6035396390,NO,CI,SO,Y,CI1,N,01/01/2020,12/31/2020,4464,R_20,4164,1,R_20,0,R_20,0,R_20,0,R_20,2.94,R_20,0.09,R_20,3.03,R_20,235957,R_20,0,R_20,0,R_20,26677,R_20,262634,R_20,127964,R_20,68091,R_20,196055,R_20,6448,R_20,1192,R_20,680,R_20,8320,R_20,42903,R_20,247278,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,20722,R_20,31237,R_20,764,R_20,23828,R_20,908,R_20,17,R_20,0,R_20,20,R_20,20,R_20,1371,R_20,4544,R_20,ES,4547,IG17,M,1968,R_20,8982,R_20,1807,R_20,3494,R_20,5488,R_20,70,R_20,3564,R_20,9052,R_20,222,R_20,234,R_20,61,R_20,23,R_20,12,IQ20,546,R_20,311,R_20,0,IP19,10,R_20,511,R_20,978,IG19,-1,2021,01,2,00,00,00,-71.15211653,43.75416544,33,003,10820,49167,42,42,9559.02,2002,3301,-4,N,E,100,POINTADDRESS,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,N
NH,NH0073,NH89165,PELHAM PUBLIC LIBRARY,24 VILLAGE GREEN,PELHAM,03076,M,24 VILLAGE GREEN,PELHAM,03076,3172,HILLSBOROUGH,6036357581,NO,CI,SO,Y,CI1,N,01/01/2020,12/31/2020,13824,R_20,12896,1,R_20,0,R_20,0,R_20,5,R_20,5,R_20,3.1,R_20,8.1,R_20,471805,R_20,0,R_20,0,R_20,4104,R_20,475909,R_20,406563,R_20,45675,R_20,452238,R_20,25454,R_20,8734,R_20,12240,R_20,46428,R_20,19563,R_20,518229,R_20,56148,R_20,0,R_20,0,R_20,0,R_20,56148,R_20,56148,R_20,27182,R_20,31237,R_20,1242,R_20,23828,R_20,3792,R_20,17,R_20,0,R_20,21,R_20,21,R_20,1974,R_20,9067,R_20,CT,2341,R_20,ES,6141,R_20,33757,R_20,13152,R_20,13032,R_20,20725,R_20,1449,R_20,14481,R_20,35206,R_20,435,R_20,395,R_20,149,R_20,75,R_20,38,R_20,2907,R_20,2385,R_20,301,R_20,16,R_20,727,R_20,6317,ID20,37175,2021,01,2,00,00,00,-71.32627463,42.7319249,33,011,M,418735,21,21,2002.01,1003,3302,31700,0,E,100,STREETADDRESS,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N
NH,NH0074,NH89166,PEMBROKE TOWN LIBRARY,313 PEMBROKE STREET,PEMBROKE,03275,3234,313 PEMBROKE STREET,PEMBROKE,03275,3234,MERRIMACK,6034857851,NO,CI,SO,Y,CI1,N,01/01/2020,12/31/2020,7118,R_20,6640,1,R_20,0,R_20,0,R_20,1,R_20,2.98,R_20,0.25,R_20,3.23,R_20,246563,R_20,300,R_20,3432,R_20,1961,R_20,252256,R_20,143900,R_20,36184,R_20,180084,R_20,17721,R_20,2734,R_20,1930,R_20,22385,R_20,50461,R_20,252930,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,15936,R_20,31237,R_20,837,R_20,23828,R_20,1270,R_20,17,R_20,0,R_20,20,R_20,20,R_20,2080,R_20,4966,R_20,CT,816,R_20,CT,1691,R_20,17254,R_20,5584,R_20,5363,R_20,11891,R_20,357,R_20,5720,R_20,17611,R_20,284,R_20,348,R_20,79,R_20,41,R_20,0,R_20,1237,R_20,902,R_20,0,R_20,5,R_20,740,R_20,161,R_20,4373,2021,01,1,00,00,00,-71.46057701,43.14994339,33,013,M,152622,22,22,32.01,1017,3302,18180,1,E,99.9,STREETADDRESS,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N
NH,NH0075,NH89167,PETERBOROUGH TOWN LIBRARY,2 CONCORD STREET,PETERBOROUGH,03458,1511,2 CONCORD STREET,PETERBOROUGH,03458,1511,HILLSBOROUGH,6039248040,NO,CI,SO,Y,CI1,N,07/01/2019,06/30/2020,6707,R_20,6257,1,R_20,0,R_20,0,R_20,2.83,R_20,4.83,R_20,1.73,R_20,6.56,R_20,551146,R_20,0,R_20,0,R_20,68765,R_20,619911,R_20,355751,R_20,136777,R_20,492528,R_20,30300,R_20,12000,R_20,8000,R_20,50300,R_20,77083,R_20,619911,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,31652,R_20,491725,R_20,1038,R_20,418842,R_20,3579,R_20,41309,R_20,0,R_20,20,R_20,20,R_20,1360,R_20,14275,R_20,ES,3972,R_20,CT,3744,R_20,43434,R_20,10985,R_20,17867,R_20,25567,R_20,3754,R_20,21621,R_20,47188,R_20,261,R_20,609,R_20,204,R_20,59,R_20,13,R_20,6177,R_20,4664,R_20,109,R_20,7,R_20,3876,R_20,10672,R_20,18063,2021,01,1,00,00,00,-71.94790263,42.87775804,33,011,60500,418735,31,31,230.01,3000,3302,31700,0,E,100,POINTADDRESS,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N
NH,NH0076,NH89168,PIERMONT PUBLIC LIBRARY,130 ROUTE 10,PIERMONT,03779,3205,PO BOX 6,PIERMONT,03779,0006,GRAFTON,6032724967,ME,CI,SO,Y,CI1,N,01/01/2020,12/31/2020,790,R_20,737,1,R_20,0,R_20,0,R_20,0.4,R_20,0.68,R_20,0.28,R_20,0.96,R_20,33500,R_20,0,R_20,0,R_20,9340,R_20,42840,R_20,-9,H_20,-9,H_20,-9,H_20,2250,R_20,1470,R_20,1532,R_20,5252,R_20,-9,H_20,37608,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,12267,R_20,31237,R_20,474,R_20,23828,R_20,1114,R_20,17,R_20,0,R_20,20,R_20,20,R_20,616,R_20,4375,IG19,CT,736,IG19,CT,452,R_20,2960,R_20,1265,R_20,1329,R_20,1631,R_20,0,R_20,1329,R_20,2960,R_20,20,R_20,35,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,2,R_20,110,ID20,2167,IG19,-1,2021,01,2,00,00,00,-72.08011867,43.9689574,33,009,M,90691,43,43,9607,3024,3302,30100,1,E,100,STREETADDRESS,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,N,N
NH,NH0077,NH89169,BREMER POND MEMORIAL LIBRARY,12 SCHOOL STREET,PITTSBURG,03592,5652,P.O. BOX 98,PITTSBURG,03592,0098,COOS,6035387032,NO,SD,SO,Y,CI1,N,01/01/2020,12/31/2020,888,R_20,828,1,R_20,0,R_20,0,R_20,0,IG18,0.09,IG18,0,IG18,0.09,IT20,3179,IG18,0,IG18,0,IM20,352,IG18,3531,IT20,-9,H_20,-9,H_20,-9,H_20,4032,IQ20,0,IG18,209,IG18,4241,IT20,-9,H_20,10321,IT20,0,IG18,0,IM20,0,IM20,0,IM20,0,IG18,3405,IQ20,9359,IQ20,0,R_20,0,IP18,0,R_20,0,IG18,1,R_20,0,R_20,20,R_20,20,R_20,-1,U_20,81,IG18,M,507,IQ20,M,136,IG18,0,IY20,57,IY20,0,R_20,0,IB20,0,R_20,0,R_20,0,R_20,337,IQ20,0,IG18,2,IY20,0,IG18,2,IQ20,0,IY20,0,IY20,0,IP18,18,IG18,388,IQ20,0,IG18,-1,2021,01,4,25,00,00,-71.39075652,45.05229446,33,007,M,31174,43,43,9501,2056,3302,13620,1,E,100,POINTADDRESS,M,M,M,M,M,M,M,M,M,M,M,M,M
NH,NH0078,NH8917,BEDFORD PUBLIC LIBRARY,3 MEETINGHOUSE ROAD,BEDFORD,03110,5406,3 MEETINGHOUSE ROAD,BEDFORD,03110,5406,HILLSBOROUGH,6034722300,ME,CI,SO,Y,CI1,N,01/01/2020,12/31/2020,23050,R_20,21503,1,R_20,0,R_20,0,R_20,7.28,R_20,13.78,R_20,0.15,R_20,13.93,R_20,1443784,R_20,0,R_20,0,R_20,11668,R_20,1455452,R_20,753524,R_20,304950,R_20,1058474,R_20,84167,R_20,46800,R_20,13000,R_20,143967,R_20,241343,R_20,1443784,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,66297,R_20,42819,R_20,6196,R_20,29369,R_20,6253,R_20,987,R_20,16,R_20,22,R_20,38,R_20,1343,R_20,97526,IG19,M,1440,R_20,ES,12720,R_20,252434,R_20,101084,R_20,43956,R_20,208478,R_20,67784,R_20,111740,R_20,320218,R_20,19247,R_20,23045,R_20,227,R_20,176,R_20,3,R_20,3115,R_20,2394,R_20,14,R_20,8,R_20,1325,R_20,3377,R_20,319372,2021,01,2,00,00,00,-71.51606246,42.94638601,33,011,M,418735,22,22,29.02,4022,3301,31700,0,E,100,POINTADDRESS,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N
NH,NH0079,NH89170,JOSIAH CARPENTER LIBRARY,41 MAIN STREET,PITTSFIELD,03263,3703,41 MAIN ST,PITTSFIELD,03263,3703,MERRIMACK,6034358406,NO,CI,SO,Y,CI1,N,01/01/2020,12/31/2020,4098,R_20,3823,1,R_20,0,R_20,0,R_20,0,R_20,1.32,R_20,0.68,R_20,2,R_20,88985,R_20,0,R_20,0,R_20,3643,R_20,92628,R_20,-9,H_20,-9,H_20,-9,H_20,7545,R_20,2329,R_20,0,R_20,9874,R_20,-9,H_20,85568,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,10199,R_20,31310,R_20,41,R_20,24034,R_20,1185,R_20,224,R_20,0,R_20,20,R_20,20,R_20,1456,R_20,2884,R_20,CT,118,R_20,ES,1239,R_20,10676,R_20,4306,R_20,2730,R_20,7946,R_20,175,R_20,2905,R_20,10851,R_20,122,R_20,149,R_20,66,R_20,55,R_20,0,R_20,1670,R_20,1587,R_20,0,R_20,3,R_20,308,R_20,3157,R_20,1864,2021,01,1,00,00,00,-71.32748472,43.30473219,33,013,61860,152622,42,42,350,2006,3302,18180,1,E,100,POINTADDRESS,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N
NH,NH0080,NH89171,PHILIP READ MEMORIAL LIBRARY,1088 ROUTE 12A,PLAINFIELD,03781,5097,P O BOX 298,PLAINFIELD,03781,0298,SULLIVAN,6036756866,ME,CI,SO,Y,CI1,N,01/01/2020,12/31/2020,2440,R_20,2276,1,R_20,0,R_20,0,R_20,0,R_20,0.43,R_20,1,R_20,1.43,R_20,72206,R_20,125,R_20,1750,R_20,6304,R_20,80385,R_20,-9,H_20,-9,H_20,-9,H_20,5831,R_20,1917,R_20,1256,R_20,9004,R_20,-9,H_20,82223,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,17772,R_20,31310,R_20,540,R_20,24160,R_20,1599,R_20,30089,R_20,0,R_20,21,R_20,21,R_20,430,R_20,1759,R_20,CT,1237,IG19,M,560,R_20,7383,R_20,2628,R_20,2438,R_20,4945,R_20,185,R_20,2623,R_20,7568,R_20,251,R_20,265,R_20,43,R_20,17,R_20,1,R_20,335,R_20,104,R_20,8,R_20,5,R_20,89,R_20,0,IG17,-1,2021,01,2,00,00,00,-72.35570259,43.53531533,33,019,62260,43267,42,42,9751,3019,3302,30100,1,E,100,POINTADDRESS,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N
NH,NH0081,NH89172,MERIDEN LIBRARY,22 BEAN ROAD,MERIDEN,03770,5479,P.O. BOX 128,MERIDEN,03770,0128,SULLIVAN,6034693252,ME,CI,SO,Y,CI1,N,01/01/2020,12/31/2020,2440,R_20,2276,1,R_20,0,R_20,0,R_20,0,R_20,0.43,R_20,1,R_20,1.43,R_20,66718,R_20,125,R_20,175,R_20,5459,R_20,72477,R_20,-9,H_20,-9,H_20,-9,H_20,6192,R_20,1917,R_20,750,R_20,8859,R_20,-9,H_20,72115,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,10752,R_20,31310,R_20,503,R_20,24160,R_20,1032,R_20,30106,R_20,0,R_20,22,R_20,22,R_20,430,R_20,2025,R_20,CT,876,IG19,M,524,R_20,9287,R_20,3834,R_20,2479,R_20,6808,R_20,2893,R_20,5372,R_20,12180,R_20,229,R_20,245,R_20,66,R_20,38,R_20,1,R_20,464,R_20,253,R_20,5,R_20,4,R_20,48,R_20,0,IG17,-1,2021,01,2,00,00,00,-72.25158376,43.54318573,33,019,M,43267,42,42,9751,2023,3302,30100,1,E,97.58,POINTADDRESS,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N
NH,NH0082,NH89173,PLAISTOW PUBLIC LIBRARY,85 MAIN STREET,PLAISTOW,03865,3010,85 MAIN STREET,PLAISTOW,03865,3010,ROCKINGHAM,6033826011,ME,CI,SO,Y,CI1,N,01/01/2020,12/31/2020,7756,R_20,7235,1,R_20,0,R_20,0,R_20,1,R_20,5.73,R_20,0.3,R_20,6.03,R_20,599174,R_20,0,R_20,0,R_20,12891,R_20,612065,R_20,294133,R_20,94981,R_20,389114,R_20,25486,R_20,12742,R_20,5191,R_20,43419,R_20,148164,R_20,580697,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,5604,R_20,43486,R_20,31237,R_20,2222,R_20,23828,R_20,4380,R_20,32070,R_20,0,R_20,21,R_20,21,R_20,1762,R_20,16170,R_20,ES,1720,R_20,ES,2098,R_20,37419,R_20,12779,R_20,8872,R_20,28547,R_20,210,R_20,9082,R_20,37629,R_20,2460,R_20,792,R_20,535,R_20,318,R_20,32,R_20,15257,R_20,11773,R_20,219,R_20,5,R_20,1235,ID20,21054,IG19,26617,2021,01,2,00,00,00,-71.09300307,42.82856343,33,015,M,311307,21,21,1011.01,1000,3301,14460,0,E,100,STREETADDRESS,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N
NH,NH0083,NH89174,PEASE PUBLIC LIBRARY,1 RUSSELL STREET,PLYMOUTH,03264,1414,1 RUSSELL STREET,PLYMOUTH,03264,1414,GRAFTON,6035362616,ME,CI,SO,Y,CI1,N,07/01/2019,06/30/2020,6868,R_20,6407,1,R_20,0,R_20,0,R_20,3.5,R_20,5.7,R_20,0,R_20,5.7,R_20,461811,R_20,0,R_20,0,R_20,31316,R_20,493127,R_20,241853,R_20,99647,R_20,341500,R_20,16388,R_20,2371,R_20,3580,R_20,22339,R_20,120171,R_20,484010,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,33745,R_20,31237,R_20,1317,R_20,23828,R_20,4725,R_20,17,R_20,0,R_20,21,R_20,21,R_20,1867,R_20,49460,R_20,CT,3354,R_20,ES,3956,R_20,50144,R_20,14603,R_20,8845,R_20,41299,R_20,7201,R_20,16046,R_20,57345,R_20,824,R_20,1088,R_20,141,R_20,117,R_20,9,R_20,2463,R_20,2009,R_20,50,R_20,11,R_20,12822,R_20,7970,R_20,-1,2021,01,1,00,00,00,-71.68904775,43.75701868,33,009,62580,90691,33,33,9610.02,1000,3302,30100,1,E,100,POINTADDRESS,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N
NH,NH0084,NH89175,PORTSMOUTH PUBLIC LIBRARY,175 PARROTT AVENUE,PORTSMOUTH,03801,4403,175 PARROTT AVENUE,PORTSMOUTH,03801,4403,ROCKINGHAM,6034271540,NO,CI,SO,Y,CI1,N,07/01/2019,06/30/2020,22166,R_20,20678,1,R_20,0,R_20,0,R_20,10.31,R_20,10.31,R_20,11.53,R_20,21.84,R_20,2200973,R_20,0,R_20,0,R_20,200750,R_20,2401723,R_20,1208995,R_20,198430,R_20,1407425,R_20,170724,R_20,129660,R_20,32894,R_20,333278,R_20,299619,R_20,2040322,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,136872,R_20,40622,R_20,9701,R_20,37342,R_20,11259,R_20,35006,R_20,25,R_20,22,R_20,47,R_20,2435,R_20,242350,R_20,ES,6925,R_20,CT,17279,R_20,347794,R_20,128104,R_20,71377,R_20,276417,R_20,13839,R_20,85216,R_20,361633,R_20,1634,R_20,1624,R_20,1516,R_20,722,R_20,420,R_20,35766,R_20,17343,R_20,8813,R_20,40,R_20,17249,ID20,53111,IG18,-1,2021,01,2,00,00,00,-70.75933183,43.0716367,33,015,62900,311307,23,23,691,4001,3301,14460,0,E,100,POINTADDRESS,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N
NH,NH0085,NH89177,DUDLEY-TUCKER LIBRARY,6 EPPING STREET,RAYMOND,03077,2529,PO BOX 909,RAYMOND,03077,0909,ROCKINGHAM,6038957056,NO,CI,SO,Y,CI1,N,01/01/2020,12/31/2020,10406,R_20,9707,1,R_20,0,R_20,0,R_20,1,R_20,2,R_20,2.23,R_20,4.23,R_20,256582,R_20,0,R_20,0,R_20,11675,R_20,268257,R_20,186185,R_20,25667,R_20,211852,R_20,9940,R_20,4068,R_20,2433,R_20,16441,R_20,24289,R_20,252582,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,20649,R_20,34577,R_20,698,R_20,23828,R_20,1217,R_20,17,R_20,0,R_20,22,R_20,22,R_20,1607,R_20,6161,R_20,CT,1178,R_20,CT,3896,R_20,16994,R_20,3195,R_20,7716,R_20,9278,R_20,2486,R_20,10202,R_20,19480,R_20,275,R_20,436,R_20,20,R_20,15,R_20,1,R_20,305,R_20,281,R_20,0,R_20,8,R_20,859,R_20,328,IG19,-1,2021,01,2,00,00,00,-71.18281877,43.03671028,33,015,63940,311307,21,21,550.02,1008,3301,14460,0,E,100,POINTADDRESS,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,N
NH,NH0086,NH89178,RICHMOND PUBLIC LIBRARY,19 WINCHESTER ROAD,RICHMOND,03470,4208,19 WINCHESTER ROAD,RICHMOND,03470,4208,CHESHIRE,6032396164,NO,CI,SO,Y,CI1,N,01/01/2020,12/31/2020,1174,R_20,1095,1,R_20,0,R_20,0,R_20,0,R_20,0.58,R_20,0.05,R_20,0.63,R_20,37151,R_20,0,R_20,0,R_20,2759,R_20,39910,R_20,-9,H_20,-9,H_20,-9,H_20,3382,R_20,480,R_20,470,R_20,4332,R_20,-9,H_20,43162,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,8864,R_20,31237,R_20,424,R_20,23828,R_20,938,R_20,17,R_20,0,R_20,21,R_20,21,R_20,624,R_20,1684,IG19,M,680,IG19,M,500,R_20,2401,R_20,669,R_20,470,R_20,1931,R_20,143,R_20,613,R_20,2544,R_20,239,R_20,283,R_20,49,R_20,15,R_20,3,R_20,239,R_20,32,R_20,18,R_20,2,R_20,11,R_20,775,ID20,-1,2021,01,2,00,00,00,-72.27360814,42.75466338,33,005,M,76228,42,42,9707,4053,3302,28300,1,E,100,POINTADDRESS,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,N
NH,NH0087,NH89179,INGALLS MEMORIAL LIBRARY,203 MAIN STREET,RINDGE,03461,5722,PO BOX 224,RINDGE,03461,0224,CHESHIRE,6038993303,NO,CI,SO,Y,CI1,N,01/01/2020,12/31/2020,6234,R_20,5816,1,R_20,0,R_20,0,R_20,2.3,R_20,3.08,R_20,0.04,R_20,3.12,R_20,186872,R_20,0,R_20,0,R_20,11141,R_20,198013,R_20,120581,R_20,38791,R_20,159372,R_20,11266,R_20,1843,R_20,2063,R_20,15172,R_20,20011,R_20,194555,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,27794,R_20,31237,R_20,1095,R_20,23828,R_20,3630,R_20,17,R_20,0,R_20,21,R_20,21,R_20,1359,R_20,11952,R_20,CT,0,R_20,M,2549,R_20,48589,R_20,23889,R_20,5652,R_20,42937,R_20,318,R_20,5970,R_20,48907,R_20,884,R_20,913,R_20,92,R_20,60,R_20,12,R_20,1185,R_20,915,R_20,35,R_20,5,R_20,435,R_20,2265,ID20,3865,2021,01,2,00,00,00,-72.00927878,42.74838207,33,005,M,76228,41,41,9706,3010,3302,28300,1,E,100,POINTADDRESS,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N
NH,NH0088,NH8918,BELMONT PUBLIC LIBRARY,146 MAIN STREET,BELMONT,03220,4526,P. O. BOX 308,BELMONT,03220,0308,BELKNAP,6032678331,NO,CI,SO,Y,CI1,N,01/01/2020,12/31/2020,7365,R_20,6871,1,R_20,0,R_20,0,R_20,1.8,R_20,1.8,R_20,1.05,R_20,2.85,R_20,173527,R_20,400,R_20,0,R_20,0,R_20,173927,R_20,101289,R_20,22539,R_20,123828,R_20,14660,R_20,1335,R_20,2850,R_20,18845,R_20,30855,R_20,173528,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,10512,R_20,31412,R_20,205,R_20,23948,R_20,1823,R_20,84,R_20,0,R_20,20,R_20,20,R_20,1680,R_20,5524,R_20,CT,1143,R_20,CT,2060,R_20,14387,R_20,4470,R_20,4096,R_20,10291,R_20,390,R_20,4486,R_20,14777,R_20,367,R_20,618,R_20,74,R_20,41,R_20,2,R_20,615,R_20,355,R_20,5,R_20,5,R_20,485,R_20,3757,ID20,-1,2021,01,2,00,00,00,-71.48203645,43.44313807,33,001,04660,61551,42,42,9658.02,2016,3301,29060,1,E,100,POINTADDRESS,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N
