STABR,FSCSKEY,FSCS_SEQ,C_FSCS,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,SQ_FEET,F_SQ_FT,L_NUM_BM,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB,OBEREG,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOSTATUS,GEOSCORE,GEOMTYPE,C19WKSCL,C19WKSLO
IL,IL0050,004,Y,3005300,BLOOMINGTON PUBLIC LIBRARY,205 EAST OLIVE STREET,BLOOMINGTON,61701,5218,MCLEAN,3098286091,CE,51000,R_20,0,2924,R_20,45,R_20,2021,03,00,00,00,-88.99140362,40.47686778,17,113,06613,171256,13,16,2046,1713,14010,0,E,100,POINTADDRESS,-1,-1
IL,IL0050,005,Y,3005301,BLOOMINGTON PUBLIC LIBRARY BOOKMOBILE,205 EAST OLIVE STREET,BLOOMINGTON,61701,5218,MCLEAN,3098286091,BS,-4,N_20,1,746,R_20,43,R_20,2021,03,00,00,00,-88.99140362,40.47686778,17,113,06613,171256,13,16,2046,1713,14010,0,E,100,POINTADDRESS,-1,-1
IL,IL0051,002,Y,3005400,BLUE ISLAND PUBLIC LIBRARY,2433 YORK STREET,BLUE ISLAND,60406,2011,COOK,7083881078,CE,23000,R_20,0,3328,R_20,52,R_20,2021,03,00,00,00,-87.68135725,41.65711536,17,031,06704,5108284,21,8235,4019,1701,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0052,002,Y,3005500,BLUE MOUND MEMORIAL LIBRARY DISTRICT,213 NORTH SAINT MARIE STREET,BLUE MOUND,62513,8657,MACON,2176922774,CE,2016,R_20,0,1719,R_20,41,R_20,2021,03,00,00,00,-89.12279431,39.70063687,17,115,06756,103015,42,27,2072,1713,19500,0,E,100,POINTADDRESS,-1,-1
IL,IL0053,002,Y,3005700,BLUFFS PUBLIC LIBRARY,110 NORTH BLUFF STREET,BLUFFS,62621,4401,SCOTT,2177543804,CE,1400,R_20,0,1132,R_20,45,R_20,2021,03,00,00,00,-90.53512538,39.75088273,17,171,06899,4950,43,9706,1031,1718,27300,1,T,97.03,STREETADDRESS,-1,-1
IL,IL0054,002,Y,3005900,BOURBONNAIS PUBLIC LIBRARY DISTRICT,250 WEST JOHN CASEY ROAD,BOURBONNAIS,60914,1373,KANKAKEE,8159331727,CE,17100,R_20,0,2232,R_20,36,R_20,2021,03,00,00,00,-87.87943621,41.16570063,17,091,07471,108594,23,120,1005,1702,28100,0,E,100,POINTADDRESS,-1,-1
IL,IL0055,002,Y,3006000,BRADFORD PUBLIC LIBRARY DISTRICT,111 SOUTH PEORIA STREET,BRADFORD,61421,5222,STARK,3098978400,CE,2600,R_20,0,1516,R_20,38,R_20,2021,03,00,00,00,-89.65774379,41.17651274,17,175,07692,5262,42,9514,2004,1716,37900,0,E,100,STREETADDRESS,-1,-1
IL,IL0056,002,Y,3006100,BRADLEY PUBLIC LIBRARY DISTRICT,296 NORTH FULTON AVENUE,BRADLEY,60915,1253,KANKAKEE,8159326245,CE,16734,R_20,0,2730,R_20,49,R_20,2021,03,00,00,00,-87.85648899,41.14771906,17,091,07744,108594,23,107.02,4003,1702,28100,0,E,100,POINTADDRESS,-1,-1
IL,IL0057,002,Y,3006200,BREESE PUBLIC LIBRARY,530 NORTH THIRD STREET,BREESE,62230,1513,CLINTON,6185267361,CE,5592,R_20,0,2735,R_20,45,R_20,2021,03,00,00,00,-89.52828732,38.6097976,17,027,07913,37398,32,9003,1151,1715,41180,0,E,100,POINTADDRESS,-1,-1
IL,IL0058,002,Y,3006300,BRIDGEVIEW PUBLIC LIBRARY,7840 WEST 79TH STREET,BRIDGEVIEW,60455,1468,COOK,7084582880,CE,36000,R_20,0,2822,R_20,52,R_20,2021,03,00,00,00,-87.81574657,41.74774548,17,031,08225,5108284,21,8205.01,4009,1703,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0059,002,Y,3006500,BRIMFIELD PUBLIC LIBRARY DISTRICT,111 SOUTH GALENA STREET,BRIMFIELD,61517,8003,PEORIA,3094469575,CE,8125,R_20,0,680,R_20,35,R_20,2021,03,00,00,00,-89.88467723,40.83866683,17,143,08303,177652,42,39,4086,1718,37900,0,E,98.35,STREETADDRESS,-1,-1
IL,IL0060,002,Y,3006600,BROADVIEW PUBLIC LIBRARY DISTRICT,2226 SOUTH 16TH AVENUE,BROADVIEW,60155,4000,COOK,7083451325,CE,16000,R_20,0,800,R_20,13,R_20,2021,03,00,00,00,-87.85180149,41.86330804,17,031,08446,5108284,21,8179,4003,1707,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0061,002,Y,3006700,BROOKFIELD PUBLIC LIBRARY,3609 GRAND BOULEVARD,BROOKFIELD,60513,1621,COOK,7084856917,CE,13500,R_20,0,3484,R_20,52,R_20,2021,03,00,00,00,-87.84836944,41.82538131,17,031,08576,5108284,21,8188,2001,1704,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0062,002,Y,3044100,MASON MEMORIAL PUBLIC LIBRARY,104 WEST MAIN STREET,BUDA,61314,9497,BUREAU,3098957701,CE,2206,R_20,0,1188,R_20,44,R_20,2021,03,00,00,00,-89.6794163,41.32680736,17,011,09356,32303,42,9656,4058,1716,36837,1,E,100,STREETADDRESS,-1,-1
IL,IL0063,002,Y,3007100,BUNKER HILL PUBLIC LIBRARY DISTRICT,220 EAST WARREN STREET,BUNKER HILL,62014,1192,MACOUPIN,6185854736,CE,1530,R_20,0,1734,R_20,37,R_20,2021,03,00,00,00,-89.95030961,39.04286811,17,117,09577,44567,42,9567,4037,1713,41180,0,E,100,POINTADDRESS,-1,-1
IL,IL0064,002,Y,3040100,LEEPERTOWN TOWNSHIP PUBLIC LIBRARY,201 EAST NEBRASKA STREET,BUREAU,61315,9700,BUREAU,8156593283,CE,960,R_20,0,884,R_20,52,R_20,2021,03,00,00,00,-89.36596766,41.28820638,17,011,09681,32303,42,9650,5104,1716,36837,1,E,100,POINTADDRESS,-1,-1
IL,IL0065,002,Y,3007200,BUSHNELL PUBLIC LIBRARY DISTRICT,455 NORTH DEAN STREET,BUSHNELL,61422,1228,MCDONOUGH,3097722060,CE,3648,R_20,0,1632,R_20,34,R_20,2021,03,00,00,00,-90.51109489,40.55308954,17,109,10110,29295,33,101,3022,1718,31380,1,E,100,POINTADDRESS,-1,-1
IL,IL0066,002,Y,3007300,BYRON PUBLIC LIBRARY DISTRICT,100 SOUTH WASHINGTON STREET,BYRON,61010,1460,OGLE,8152345107,CE,27640,R_20,0,2469,R_20,41,R_20,2021,03,00,00,00,-89.25889831,42.12500488,17,141,10240,50306,31,9617,3064,1716,40300,1,E,100,POINTADDRESS,-1,-1
IL,IL0067,002,Y,3007500,CAHOKIA PUBLIC LIBRARY DISTRICT,140 CAHOKIA PARK DRIVE,CAHOKIA,62206,2129,ST. CLAIR,6183321491,CE,6000,R_20,0,2012,R_20,37,R_20,2021,03,00,00,00,-90.17123338,38.55641221,17,163,10370,258046,21,5026.02,3000,1712,41180,0,E,99.9,STREETADDRESS,-1,-1
IL,IL0068,002,Y,3007600,CAIRO PUBLIC LIBRARY,1609 WASHINGTON AVENUE,CAIRO,62914,1862,ALEXANDER,6187341840,CE,10800,R_20,0,1820,R_20,52,R_20,2021,03,00,00,00,-89.17354757,37.00343368,17,003,10383,5497,32,9579,1051,1712,16020,0,E,100,POINTADDRESS,-1,-1
IL,IL0069,002,Y,3007700,CALUMET CITY PUBLIC LIBRARY,660 MANISTEE AVENUE,CALUMET CITY,60409,3906,COOK,7088626220,CE,40030,R_20,0,2520,R_20,45,R_20,2021,03,00,00,00,-87.55533207,41.61673646,17,031,10487,5108284,21,8258.03,2029,1702,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0070,002,Y,3007800,CALUMET PARK PUBLIC LIBRARY,1500 WEST 127TH STREET,CALUMET PARK,60827,6008,COOK,7083855768,CE,4000,R_20,0,4164,R_20,42,R_20,2021,03,00,00,00,-87.65866123,41.66298466,17,031,10513,5108284,21,8214.01,4033,1701,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0071,002,Y,3008000,CAMBRIDGE PUBLIC LIBRARY DISTRICT,212 WEST CENTER STREET,CAMBRIDGE,61238,1239,HENRY,3099372233,CE,9892,R_20,0,2444,R_20,52,R_20,2021,03,00,00,00,-90.19571187,41.3027616,17,073,10643,48411,42,302.02,5016,1717,19340,0,E,100,POINTADDRESS,-1,-1
IL,IL0072,002,Y,3008100,CAMP POINT PUBLIC LIBRARY DISTRICT,206 EAST STATE STREET,CAMP POINT,62320,1114,ADAMS,2175937021,CE,3200,R_20,0,1272,R_20,42,R_20,2021,03,00,00,00,-91.0641135,40.04194244,17,001,10877,64783,43,102,3077,1718,39500,1,E,100,POINTADDRESS,-1,-1
IL,IL0073,002,Y,3053300,PARLIN-INGERSOLL PUBLIC LIBRARY,205 WEST CHESTNUT STREET,CANTON,61520,2472,FULTON,3096470328,CE,19620,R_20,0,2033,R_20,46,R_20,2021,03,00,00,00,-90.03853423,40.55718668,17,057,11007,33690,32,9534,2005,1717,37900,0,E,100,STREETADDRESS,-1,-1
IL,IL0074,002,Y,3008200,CARBONDALE PUBLIC LIBRARY,405 WEST MAIN STREET,CARBONDALE,62901,2903,JACKSON,6184570354,CE,15800,R_20,0,3171,R_20,45,R_20,2021,03,00,00,00,-89.22007074,37.72693504,17,077,11163,56675,13,111,2002,1712,16060,0,E,100,POINTADDRESS,-1,-1
IL,IL0075,002,Y,3008300,CARLINVILLE PUBLIC LIBRARY,510 NORTH BROAD STREET,CARLINVILLE,62626,1019,MACOUPIN,2178543505,CE,7450,R_20,0,2714,R_20,46,R_20,2021,03,00,00,00,-89.88162745,39.28585701,17,117,11202,44567,32,9564,5074,1713,41180,0,E,100,POINTADDRESS,-1,-1
IL,IL0076,002,Y,3009200,CASE-HALSTEAD PUBLIC LIBRARY,550 SIXTH STREET,CARLYLE,62231,1931,CLINTON,6185945210,CE,3300,R_20,0,2964,R_20,52,R_20,2021,03,00,00,00,-89.36504323,38.61075458,17,027,11228,37398,32,9004.03,5017,1715,41180,0,E,100,STREETADDRESS,-1,-1
IL,IL0077,002,Y,3008400,CARMI PUBLIC LIBRARY,103 SLOCUMB STREET,CARMI,62821,1663,WHITE,6183825277,CE,8560,R_20,0,2548,R_20,52,R_20,2021,03,00,00,00,-88.16479774,38.08708599,17,193,11293,13364,32,9581,3022,1715,-4,N,E,100,STREETADDRESS,-1,-1
IL,IL0078,002,Y,3008600,CAROL STREAM PUBLIC LIBRARY,616 HIAWATHA DRIVE,CAROL STREAM,60188,1634,DUPAGE,6306530755,CE,28358,R_20,0,3105,R_20,45,R_20,2021,03,00,00,00,-88.12940895,41.91841993,17,043,11332,917481,21,8412.1,2005,1708,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0080,002,Y,3008800,CARROLLTON PUBLIC LIBRARY,509 SOUTH MAIN STREET,CARROLLTON,62016,1251,GREENE,2179426715,CE,8370,R_20,0,1612,R_20,52,R_20,2021,03,00,00,00,-90.40799597,39.30098249,17,061,11462,12702,42,9740,2039,1713,-4,N,E,100,POINTADDRESS,-1,-1
IL,IL0081,002,Y,3008900,ANNE WEST LINDSEY DISTRICT LIBRARY,600 NORTH DIVISION STREET,CARTERVILLE,62918,1061,WILLIAMSON,6189853298,CE,9287,R_20,0,1801,R_20,42,R_20,2021,03,00,00,00,-89.07727194,37.768094,17,199,11514,66415,23,202.01,4054,1712,16060,0,E,100,POINTADDRESS,-1,-1
IL,IL0082,002,Y,3009000,CARTHAGE PUBLIC LIBRARY DISTRICT,500 WABASH AVENUE,CARTHAGE,62321,1360,HANCOCK,2173573232,CE,8200,R_20,0,1770,R_20,40,R_20,2021,03,00,00,00,-91.13665501,40.41229247,17,067,11527,17422,33,9538,2050,1718,22800,1,E,100,POINTADDRESS,-1,-1
IL,IL0083,002,Y,3009100,CARY AREA PUBLIC LIBRARY DISTRICT,1606 THREE OAKS ROAD,CARY,60013,1637,MCHENRY,8476394210,CE,20150,R_20,0,2784,R_20,42,R_20,2021,03,00,00,00,-88.23081003,42.21984746,17,111,11592,305888,21,8713.05,3033,1706,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0084,002,Y,3009300,CASEY TOWNSHIP LIBRARY,307 EAST MAIN STREET,CASEY,62420,1618,CLARK,2179322105,CE,3416,R_20,0,1360,R_20,40,R_20,2021,03,00,00,00,-87.98908055,39.30043503,17,023,11618,15268,32,603,6006,1715,-4,N,E,100,POINTADDRESS,-1,-1
IL,IL0085,002,Y,3009400,CASEYVILLE PUBLIC LIBRARY DISTRICT,419 SOUTH SECOND STREET,CASEYVILLE,62232,1525,ST. CLAIR,6183455848,CE,3192,R_20,0,3200,R_20,52,R_20,2021,03,00,00,00,-90.02988882,38.63676901,17,163,11644,258046,21,5034.11,2033,1712,41180,0,E,100,POINTADDRESS,-1,-1
IL,IL0086,002,Y,3009500,CATLIN PUBLIC LIBRARY DISTRICT,101 MAPLELEAF DRIVE,CATLIN,61817,9628,VERMILION,2174272550,CE,3870,R_20,0,1936,R_20,40,R_20,2021,03,00,00,00,-87.71453257,40.065998,17,183,11774,74855,23,107.02,2026,1715,19180,0,E,100,POINTADDRESS,-1,-1
IL,IL0087,002,Y,3009600,CENTRAL PUBLIC LIBRARY DISTRICT,701 SOUTH OAK STREET #A,EVANSVILLE,62242,1829,RANDOLPH,6188534081,CE,748,R_20,0,368,R_20,23,R_20,2021,03,00,00,00,-89.9341827,38.09135732,17,157,24608,31351,42,9509,4011,1712,-4,N,E,99.04,STREETADDRESS,-1,-1
IL,IL0088,002,Y,3009700,CENTRALIA REGIONAL LIBRARY DISTRICT,515 EAST BROADWAY AVENUE,CENTRALIA,62801,3256,MARION,6185325222,CE,16325,R_20,0,1963,R_20,37,R_20,2021,03,00,00,00,-89.12963731,38.52671628,17,121,12164,37045,33,9526,1030,1715,16460,1,E,98.35,STREETADDRESS,-1,-1
IL,IL0089,002,Y,3036000,HOPE WELTY PUBLIC LIBRARY DISTRICT,100 SOUTH MADISON STREET,CERRO GORDO,61818,M,PIATT,2177635001,CE,5313,R_20,0,1472,R_20,41,R_20,2021,03,00,00,00,-88.73025445,39.89033129,17,147,12268,16355,42,9548,2018,1713,16580,0,E,100,POINTADDRESS,-1,-1
IL,IL0090,002,Y,3009800,CHADWICK PUBLIC LIBRARY DISTRICT,110 MAIN STREET,CHADWICK,61014,9428,CARROLL,8156845215,CE,2400,R_20,0,2012,R_20,44,R_20,2021,03,00,00,00,-89.89093787,42.012495,17,015,12294,14241,43,9605,1082,1717,-4,N,E,100,STREETADDRESS,-1,-1
IL,IL0091,002,Y,3009900,CHAMPAIGN PUBLIC LIBRARY,200 WEST GREEN STREET,CHAMPAIGN,61820,5132,CHAMPAIGN,2174032050,CE,122600,R_20,0,2567,R_20,37,R_20,2021,03,00,00,00,-88.24596267,40.11022255,17,019,12385,209192,13,5,3013,1713,16580,0,E,100,POINTADDRESS,-1,-1
IL,IL0091,003,Y,3009901,DOUGLASS BRANCH LIBRARY,504 EAST GROVE STREET,CHAMPAIGN,61820,3239,CHAMPAIGN,2174032090,BR,6000,R_20,0,2349,R_20,37,R_20,2021,03,00,00,00,-88.23144873,40.12313152,17,019,12385,209192,13,2,1018,1713,16580,0,E,100,POINTADDRESS,-1,-1
IL,IL0092,002,Y,3010000,CHARLESTON CARNEGIE PUBLIC LIBRARY,712 SIXTH STREET,CHARLESTON,61920,2189,COLES,2173454913,CE,29000,R_20,0,2570,R_20,45,R_20,2021,03,00,00,00,-88.17540431,39.49347118,17,029,12567,50383,32,5,4038,1715,16660,1,E,100,POINTADDRESS,-1,-1
IL,IL0093,002,Y,3010100,CHATHAM AREA PUBLIC LIBRARY DISTRICT,600 EAST SPRUCE STREET,CHATHAM,62629,1631,SANGAMON,2174832713,CE,29100,R_20,0,2183,R_20,37,R_20,2021,03,00,00,00,-89.6975301,39.6723565,17,167,12684,193882,22,32.03,4025,1718,44100,0,E,100,POINTADDRESS,-1,-1
IL,IL0094,002,Y,3010200,CHATSWORTH TOWNSHIP LIBRARY,501 EAST SCHOOL STREET,CHATSWORTH,60921,7009,LIVINGSTON,8156353004,CE,1500,R_20,0,1456,R_20,52,R_20,2021,03,00,00,00,-88.29021363,40.74969325,17,105,12710,35414,43,9610,2086,1716,38700,1,E,100,STREETADDRESS,-1,-1
IL,IL0095,002,Y,3010400,CHENOA PUBLIC LIBRARY DISTRICT,230 SOUTH GREEN STREET,CHENOA,61726,1176,MCLEAN,8159454253,CE,1804,R_20,0,1088,R_20,38,R_20,2021,03,00,00,07,-88.72075415,40.74300587,17,113,12931,171256,42,57,2042,1718,14010,0,E,100,POINTADDRESS,-1,-1
IL,IL0096,002,Y,3010500,CHERRY VALLEY PUBLIC LIBRARY DISTRICT,755 EAST STATE STREET,CHERRY VALLEY,61016,9699,WINNEBAGO,8153325161,CE,13300,R_20,0,2356,R_20,38,R_20,2021,03,00,00,00,-88.94516904,42.23582827,17,201,13074,281295,21,37.05,2009,1716,40420,0,E,100,POINTADDRESS,-1,-1
IL,IL0097,002,Y,3010600,CHESTER PUBLIC LIBRARY,733 STATE STREET,CHESTER,62233,1637,RANDOLPH,6188263711,CE,9108,R_20,0,2093,R_20,46,R_20,2021,03,00,00,00,-89.82639591,37.9061463,17,157,13139,31351,32,9513,3019,1712,-4,N,E,100,POINTADDRESS,-1,-1
IL,IL0098,003,Y,3010802,ALBANY PARK BRANCH,5150 NORTH KIMBALL AVENUE,CHICAGO,60625,4808,COOK,3127441933,BR,10555,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.71358751,41.97544902,17,031,14000,5108284,11,8318,4003,1705,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,004,Y,3010803,ALTGELD BRANCH,13281 S. CORLISS AVENUE,CHICAGO,60627,1400,COOK,3127473270,BR,4000,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.60219716,41.65477888,17,031,14000,5108284,11,5401.01,2005,1702,16980,0,E,98.65,STREETADDRESS,-1,-1
IL,IL0098,005,Y,3010804,ARCHER HEIGHTS BRANCH,5055 SOUTH ARCHER AVENUE,CHICAGO,60632,4214,COOK,3127479241,BR,14000,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.72671349,41.80114755,17,031,14000,5108284,11,5703,2018,1704,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,007,Y,3010806,AUSTIN BRANCH,5615 WEST RACE AVENUE,CHICAGO,60644,1930,COOK,3127465038,BR,15035,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.76581616,41.88926805,17,031,14000,5108284,11,2514,4000,1707,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,008,Y,3010807,AUSTIN-IRVING BRANCH,6100 WEST IRVING PARK ROAD,CHICAGO,60634,2522,COOK,3127446222,BR,15500,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.77955502,41.95303748,17,031,14000,5108284,11,1505.02,3012,1705,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,009,Y,3010808,AVALON BRANCH,8148 SOUTH STONY ISLAND AVENUE,CHICAGO,60617,1748,COOK,3127475234,BR,14000,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.58586726,41.74634222,17,031,14000,5108284,11,8343,6015,1701,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,010,Y,3010809,BACK OF THE YARDS BRANCH,2111 WEST 47TH STREET,CHICAGO,60609,4011,COOK,3127465038,BR,9000,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.67814975,41.80845724,17,031,14000,5108284,11,6115,2000,1704,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,011,Y,3010811,BEVERLY BRANCH,1962 WEST 95TH STREET,CHICAGO,60643,1131,COOK,3127479673,BR,11303,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.67214897,41.72116751,17,031,14000,5108284,11,7201,3015,1703,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,012,Y,3010812,BEZAZIAN BRANCH,1226 WEST AINSLIE STREET,CHICAGO,60640,4706,COOK,3127440019,BR,14125,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.66075001,41.97146305,17,031,14000,5108284,11,311,1008,1709,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,013,Y,3010813,BLACKSTONE BRANCH,4904 SOUTH LAKE PARK AVENUE,CHICAGO,60615,3007,COOK,3127470511,BR,13794,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.58955932,41.80624199,17,031,14000,5108284,11,3907,2001,1701,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,014,Y,3010814,BRAINERD BRANCH,1350 WEST 89TH STREET,CHICAGO,60620,3412,COOK,3127476291,BR,7000,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.6577378,41.73235199,17,031,14000,5108284,11,7114,1009,1701,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,015,Y,3010815,BRIGHTON PARK BRANCH,4314 SOUTH ARCHER AVENUE,CHICAGO,60632,2827,COOK,3127470666,BR,14000,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.70300938,41.81487958,17,031,14000,5108284,11,5805.02,1005,1704,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,017,Y,3010817,CHICAGO LAWN BRANCH,6120 SOUTH KEDZIE AVENUE,CHICAGO,60629,3319,COOK,3127470639,BR,10789,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.70324801,41.78198015,17,031,14000,5108284,11,6604,2000,1707,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,018,Y,3010818,CHINATOWN BRANCH,2100 SOUTH WENTWORTH AVENUE,CHICAGO,60616,1520,COOK,-4,BR,16000,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.6319269,41.85363901,17,031,14000,5108284,11,8411,1015,1707,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,019,Y,3010819,CLEARING BRANCH,6423 WEST 63RD PLACE,CHICAGO,60638,5005,COOK,3127475657,BR,13700,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.78226866,41.77672168,17,031,14000,5108284,11,6405,1008,1703,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,022,Y,3010858,RICHARD J. DALEY BRANCH,3400 SOUTH HALSTED STREET,CHICAGO,60608,6708,COOK,3127478990,BR,11130,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.64617949,41.83264569,17,031,14000,5108284,11,8397,2006,1703,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,023,Y,3010821,DOUGLASS BRANCH,3353 WEST 13TH STREET,CHICAGO,60623,1728,COOK,3127473725,BR,20830,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.70967797,41.86448276,17,031,14000,5108284,11,8415,1014,1707,16980,0,E,100,STREETADDRESS,-1,-1
IL,IL0098,026,Y,3010824,EDGEBROOK BRANCH,5331 WEST DEVON AVENUE,CHICAGO,60646,4107,COOK,3127448313,BR,15500,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.76208696,41.99724251,17,031,14000,5108284,11,1202,2019,1705,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,027,Y,3010825,EDGEWATER BRANCH,1210 WEST ELMDALE AVENUE,CHICAGO,60660,2523,COOK,3127440718,BR,11000,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.66079859,41.99094487,17,031,14000,5108284,11,302,2011,1709,16980,0,E,100,STREETADDRESS,-1,-1
IL,IL0098,028,Y,3010826,GAGE PARK BRANCH,2807 WEST 55TH STREET,CHICAGO,60632,2204,COOK,3127470032,BR,1650,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.69417704,41.79366255,17,031,14000,5108284,11,6308,1000,1703,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,029,Y,3010827,GALEWOOD-MONT CLARE BRANCH,6871 W. BELDEN AVENUE,CHICAGO,60707,3309,COOK,3127465032,BR,575,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.79731648,41.92109104,17,031,14000,5108284,11,8316,4028,1704,16980,0,E,100,STREETADDRESS,-1,-1
IL,IL0098,030,Y,3010828,GARFIELD RIDGE BRANCH,6348 SOUTH ARCHER AVENUE,CHICAGO,60638,2541,COOK,3127476094,BR,7725,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.78017276,41.79282336,17,031,14000,5108284,11,5608,5024,1703,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,031,Y,3010829,HALL BRANCH,4801 SOUTH MICHIGAN AVENUE,CHICAGO,60615,1004,COOK,3127472541,BR,11632,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.6227649,41.80718269,17,031,14000,5108284,11,3814,1018,1707,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,036,Y,3010833,HEGEWISCH BRANCH,3048 EAST 130TH STREET,CHICAGO,60633,1247,COOK,3127470046,BR,12200,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.54893408,41.65920212,17,031,14000,5108284,11,5501,6008,1702,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,037,Y,3010834,HUMBOLDT PARK BRANCH,1605 NORTH TROY STREET,CHICAGO,60647,4905,COOK,3127442244,BR,13000,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.70564792,41.91040989,17,031,14000,5108284,11,2301,1015,1704,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,039,Y,3010835,INDEPENDENCE BRANCH,4024 NORTH ELSTON AVENUE,CHICAGO,60618,2122,COOK,3127440900,BR,12800,R_20,0,2400,R_20,49,R_20,2021,03,00,00,07,-87.72017342,41.95435847,17,031,14000,5108284,11,1604,2023,1704,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,040,Y,3010836,JEFFERSON PARK BRANCH,5363 WEST LAWRENCE AVENUE,CHICAGO,60630,3672,COOK,3127441998,BR,11000,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.76197263,41.96760615,17,031,14000,5108284,11,1503,1004,1705,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,041,Y,3010837,JEFFERY MANOR BRANCH,2401 EAST 100TH STREET,CHICAGO,60617,5340,COOK,3127476479,BR,7000,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.56553636,41.71348806,17,031,14000,5108284,11,5103,4028,1702,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,042,Y,3010839,KELLY BRANCH,6151 SOUTH NORMAL BOULEVARD,CHICAGO,60621,3241,COOK,3127478418,BR,15000,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.6374981,41.78199272,17,031,14000,5108284,11,8346,1062,1707,16980,0,E,100,POINTADDRESS,-1,-1
IL,IL0098,043,Y,3010845,"MARTIN LUTHER KING, JR. BRANCH",3436 SOUTH KING DRIVE,CHICAGO,60616,4109,COOK,3127477543,BR,9162,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.61740237,41.83221963,17,031,14000,5108284,11,8395,1005,1701,16980,0,E,100,STREETADDRESS,-1,-1
IL,IL0098,045,Y,3010840,LEGLER BRANCH,115 SOUTH PULASKI ROAD,CHICAGO,60624,2823,COOK,3127467730,BR,36075,R_20,0,2400,R_20,50,R_20,2021,03,00,00,00,-87.72558227,41.87930838,17,031,14000,5108284,11,2608,1006,1707,16980,0,E,100,POINTADDRESS,-1,-1
